sample_id,source_path,source_format,species,concentration_ppmv,temperature_c,path_length_cm,is_sparse_class,split,quality_flags
a62915063d9dd5cba48fc1718d405c650e57c594,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (419ppm, 5.11m, 191C) bc.spc",spc,CO,419.0,191.0,511.0,False,train,
316f0f2b9565d082af6680367ed71ade33112565,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (4275ppm, 5.11m, 191C) bc.spc",spc,CO,4275.0,191.0,511.0,False,val,
5509337c33e0fb30ce102dc69ac615b7f9145861,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (457ppm, 5.11m, 191C) bc.spc",spc,CO,457.0,191.0,511.0,False,train,
849611f91258292b61d02c9f40cb451ba53d3c5c,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (4750ppm, 5.11m, 191C) bc.spc",spc,CO,4750.0,191.0,511.0,False,train,
d8ef191b3973e2839839180daf0523402c148ee6,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (495ppm, 5.11m, 191C) bc.spc",spc,CO,495.0,191.0,511.0,False,train,
58ed772f1abff6461b59d65e8e432365d4584552,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (533ppm, 5.11m, 191C) bc.spc",spc,CO,533.0,191.0,511.0,False,train,
9cf7068e28c7f323d247b2a0c283ab345c883863,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (5700ppm, 5.11m, 191C) bc.spc",spc,CO,5700.0,191.0,511.0,False,train,
52e679c96771e4c249692a2324a134cc5512f572,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (571ppm, 5.11m, 191C) bc.spc",spc,CO,571.0,191.0,511.0,False,train,
3b0b7da14027a247c794f46800d83cbcd2b24111,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (57ppm, 5.11m, 191C) bc.spc",spc,CO,57.0,191.0,511.0,False,train,
0b5d9f4540418b448894c4ca559223da8bcded39,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (6650ppm, 5.11m, 191C) bc.spc",spc,CO,6650.0,191.0,511.0,False,train,
73e019a7eb6875672510cbb10e607a25249dddc7,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (7600ppm, 5.11m, 191C) bc.spc",spc,CO,7600.0,191.0,511.0,False,train,
fb723a290a90b08d223951f7a7af0850f97ad57a,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (76ppm, 5.11m, 191C) bc.spc",spc,CO,76.0,191.0,511.0,False,train,
5dc8bc09d229e6ae464c90cc4d1fde9be76151f6,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (8550 ppm, 5.11m, 191C) bc.spc",spc,CO,8550.0,191.0,511.0,False,train,
64b81d0fd6856f948460f3a225afcc5aae3f8260,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (9500ppm, 5.11m, 191C) bc.spc",spc,CO,9500.0,191.0,511.0,False,train,
1b187b646c57b15258cbf8cf7276f5c644e09185,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (950ppm, 5.11m, 191C) bc.spc",spc,CO,950.0,191.0,511.0,False,train,
9643c91d4d992071889a6a75dcf1ee720d9d124e,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO (95ppm, 5.11m, 191C) bc.spc",spc,CO,95.0,191.0,511.0,False,test,
ed6566821acd4ffb00b42eefcae4619c7556f583,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 0.5 %, 5.11M, 0.5 CM-1, 191C, MNB) bc.spc",spc,CO,5000.0,191.0,511.0,False,train,
fbb075cf98c96bf5384e9a33b38cabaea85ec7cc,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 1 %, 5.11M, 0.5 CM-1, 191C, MNB) bc.spc",spc,CO,10000.0,191.0,511.0,False,train,
ff52728fa73635d708bc2957096985eeb3a1af99,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 1 %, 5.11M, 0.5 CM-1, 191C, MNB) bc_1.spc",spc,CO,10000.0,191.0,511.0,False,train,
2077a9631987d553eb8613458965330dd20dbb1c,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 1.5 %, 5.11M, 0.5 CM-1, 191C, MNB) bc.spc",spc,CO,15000.0,191.0,511.0,False,val,
68f4e27f17ee9ad72c8c84fb38ba94435973dea5,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 1.5 %, 5.11M, 0.5 CM-1, 191C, MNB) bc_1.spc",spc,CO,15000.0,191.0,511.0,False,val,
6d9aaa3d444682c30b9e800edf1c4262ee5b6a05,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 10 %, 5.11M, 0.5 CM-1, 191C, MNB) bc.spc",spc,CO,100000.0,191.0,511.0,False,train,
d1f1157e4d6899d7c631e81650b342f48266377f,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 10 %, 5.11M, 0.5 CM-1, 191C, MNB) bc_1.spc",spc,CO,100000.0,191.0,511.0,False,test,
fa8245beb2f03847bcdab0e4b4711e6d324ad198,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 2 %, 5.11M, 0.5 CM-1, 191C, MNB) bc.spc",spc,CO,20000.0,191.0,511.0,False,train,
2c5ce4fcb71a76762d0c8e35ee7d623804da3754,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 2 %, 5.11M, 0.5 CM-1, 191C, MNB) bc_1.spc",spc,CO,20000.0,191.0,511.0,False,train,
3d903401add481f546f4970c0d0c0791fa46015c,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 2.5 %, 5.11M, 0.5 CM-1, 191C, MNB) bc.spc",spc,CO,25000.0,191.0,511.0,False,train,
f293d7b36a096b0b58a55b1bd3f7b883c26c58e3,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 2.5 %, 5.11M, 0.5 CM-1, 191C, MNB) bc_1.spc",spc,CO,25000.0,191.0,511.0,False,train,
b3d514e151d5472f7a2ab4aa087f38f2ccb13b0c,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 3 %, 5.11M, 0.5 CM-1, 191C, MNB) bc.spc",spc,CO,30000.0,191.0,511.0,False,train,
1da5952295456fd0444dd89c5b9f0e5759972db8,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 3 %, 5.11M, 0.5 CM-1, 191C, MNB) bc_1.spc",spc,CO,30000.0,191.0,511.0,False,train,
c91447598c40e21d8bfeccd3938d44ce85e2bd8d,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 3.5 %, 5.11M, 0.5 CM-1, 191C, MNB) bc.spc",spc,CO,35000.0,191.0,511.0,False,train,
178d92de06467673296195c098fd01807bc47711,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 3.5 %, 5.11M, 0.5 CM-1, 191C, MNB) bc_1.spc",spc,CO,35000.0,191.0,511.0,False,test,
79ea87dfc33cdd329b3130e63bbc22a4ae199fb7,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 4 %, 5.11M, 0.5 CM-1, 191C, MNB) bc.spc",spc,CO,40000.0,191.0,511.0,False,train,
d60aeac3df486aa92a0bba1a471e9e7f443206da,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 4 %, 5.11M, 0.5 CM-1, 191C, MNB) bc_1.spc",spc,CO,40000.0,191.0,511.0,False,test,
67d450852ed8c3d4c88c9573b3081488c64dc67c,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 4.5 %, 5.11M, 0.5 CM-1, 191C, MNB) bc.spc",spc,CO,45000.0,191.0,511.0,False,test,
be8d7b2b2b9f58e10f4ba6cdf690b80c4ed73a9e,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 4.5 %, 5.11M, 0.5 CM-1, 191C, MNB) bc_1.spc",spc,CO,45000.0,191.0,511.0,False,train,
b8770a6b66846c6c7815fb2020a5c8efaff3d5a6,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 5 %, 5.11M, 0.5 CM-1, 191C, MNB) bc.spc",spc,CO,50000.0,191.0,511.0,False,train,
df0c473869c06c083419c392c564b3fbea064bff,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 5 %, 5.11M, 0.5 CM-1, 191C, MNB) bc_1.spc",spc,CO,50000.0,191.0,511.0,False,train,
52ded112725f0659dc563445c6a93e3e5713d220,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 6 %, 5.11M, 0.5 CM-1, 191C, MNB) bc.spc",spc,CO,60000.0,191.0,511.0,False,test,
17617cfdf759cf4f0689ad20ee69064eeb1c39b2,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 6 %, 5.11M, 0.5 CM-1, 191C, MNB) bc_1.spc",spc,CO,60000.0,191.0,511.0,False,train,
13364cb37c14115f40cd92cbd741963dbb848471,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 7 %, 5.11M, 0.5 CM-1, 191C, MNB) bc.spc",spc,CO,70000.0,191.0,511.0,False,train,
2cf5e33ee822602846a7001b421c7f5d82273750,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 7 %, 5.11M, 0.5 CM-1, 191C, MNB) bc_1.spc",spc,CO,70000.0,191.0,511.0,False,train,
692ce557766803c683437d3a7806b5bf89792056,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 8 %, 5.11M, 0.5 CM-1, 191C, MNB) bc.spc",spc,CO,80000.0,191.0,511.0,False,val,
a71461db18d681dd2598be57588edb8185bc9b71,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 8 %, 5.11M, 0.5 CM-1, 191C, MNB) bc_1.spc",spc,CO,80000.0,191.0,511.0,False,train,
d4407ba2ee15a76ded94425b1e0d8a0958f2a00e,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 9 %, 5.11M, 0.5 CM-1, 191C, MNB) bc.spc",spc,CO,90000.0,191.0,511.0,False,train,
5b383887695f48030e7775f4326e682702d46727,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO% ( 9 %, 5.11M, 0.5 CM-1, 191C, MNB) bc_1.spc",spc,CO,90000.0,191.0,511.0,False,train,
8c8304e7f88f0b9fa22243c3714a1d83c55c1b8d,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (0.323%, 5.11m, 191C).spc",spc,CO2,3230.0,191.0,511.0,False,train,
abcdc8efe8227b2898e2e33dea17962d4d11a0f9,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (0.33592% adj, 5.11m, 191C).spc",spc,CO2,3359.2,191.0,511.0,False,train,
224da401df129114ab16c9f2a1c50fbc146f5a54,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (0.479%, 5.11m, 191C).spc",spc,CO2,4790.0,191.0,511.0,False,test,
131e96d15949ab7944509cc13d6e87937155b2b9,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (0.49816% adj, 5.11m, 191C).spc",spc,CO2,4981.6,191.0,511.0,False,val,
51ba65f16e31b0a0bbedb05ed19ef30699ec4631,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (0.803%, 5.11m, 191C).spc",spc,CO2,8030.000000000001,191.0,511.0,False,train,
9d13ec645a85ed4fd11142618530fbf550dbb74d,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (0.83512% adj, 5.11m, 191C).spc",spc,CO2,8351.199999999999,191.0,511.0,False,train,
a759792ce6c880119b26f720a70f2d6f380a34c9,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (1.207%, 5.11m, 191C).spc",spc,CO2,12070.0,191.0,511.0,False,val,
382b1e38df956c73edae11d759fd1b53894b808b,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (1.25528% adj, 5.11m, 191C).spc",spc,CO2,12552.8,191.0,511.0,False,test,
4427133e79b2a4871d094974c8950ea45333883a,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (1.605%, 5.11m, 191C).spc",spc,CO2,16050.0,191.0,511.0,False,train,
7be45f820bef34c5632c25307fbd9940069b08dc,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (1.66920% adj, 5.11m, 191C).spc",spc,CO2,16692.0,191.0,511.0,False,test,
6019921e3adce1816349f0445958d57fe6436e0f,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (2.021%, 5.11m, 191C).spc",spc,CO2,20210.0,191.0,511.0,False,train,
446fcb8aae34b883018bca4a7634ad1c524a97d8,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (2.10184% adj, 5.11m, 191C).spc",spc,CO2,21018.4,191.0,511.0,False,train,
94a3e4072956a3606a53794ee8a2762007cb70e1,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (2.409%, 5.11m, 191C).spc",spc,CO2,24089.999999999996,191.0,511.0,False,val,
7d33959b9c07ac834465f778f761c7ffd9b384d9,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (2.50536% adj, 5.11m, 191C).spc",spc,CO2,25053.6,191.0,511.0,False,train,
5dba720cfb33e47366b10e050500b0021260aa48,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (2.814%, 5.11m, 191C).spc",spc,CO2,28140.0,191.0,511.0,False,train,
b627f1b5f10c4bb68ff22e51e46413c6de7d37fc,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (2.92656% adj, 5.11m, 191C).spc",spc,CO2,29265.6,191.0,511.0,False,train,
9fab10eec2546ab1200708450bb4cea317c3acfb,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (3.223%, 5.11m, 191C).spc",spc,CO2,32230.0,191.0,511.0,False,train,
1b395a4623da7be0890d30219d771be13261a07f,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (3.35192% adj, 5.11m, 191C).spc",spc,CO2,33519.2,191.0,511.0,False,train,
7a050567885bbb03217e670c6bb43fdb2a5b0202,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (3.626%, 5.11m, 191C).spc",spc,CO2,36260.0,191.0,511.0,False,train,
2a55758b1d2ddf68c3506a07f030af684e43a043,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (3.77104% adj, 5.11m, 191C).spc",spc,CO2,37710.4,191.0,511.0,False,train,
54ba9dbb29820d7e6489d37ff7a4ec6697b09a0d,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (4.021%, 5.11m, 191C).spc",spc,CO2,40210.0,191.0,511.0,False,val,
76a4ef5bcdbdd57d9b61cfd57f55d9b9d08e04e5,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (4.18184% adj, 5.11m, 191C).spc",spc,CO2,41818.4,191.0,511.0,False,val,
b9426fe58087cd65c8edc9af0e346e8928bb452c,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (5.651%, 5.11m, 191C).spc",spc,CO2,56510.0,191.0,511.0,False,train,
41a863f4f03d2c2ee5e2e01346156925864ac4ec,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2 C (5.87804% adj, 5.11m, 191C).spc",spc,CO2,58780.4,191.0,511.0,False,train,
a46fc6a6a913812dba587fc0acf3af5341987d07,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   0.4%, 5.11m, 190C).spc",spc,CO2,4000.0,190.0,511.0,False,train,
9f4731ba55d78d0c78f490531c282addb3f765ff,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   0.4%, 5.11m, 190C)_1.spc",spc,CO2,4000.0,190.0,511.0,False,test,
5957624abbb4abe17c824110ce89cfa16092b956,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   0.8%, 5.11m, 190C).spc",spc,CO2,8000.0,190.0,511.0,False,train,
a6b993143d5cd1f3ff204b47af13bae7d06d5b53,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   0.8%, 5.11m, 190C)_1.spc",spc,CO2,8000.0,190.0,511.0,False,train,
7c1c355364caf98a272faaf7f8711edeb2115433,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   1.2%, 5.11m, 190C).spc",spc,CO2,12000.0,190.0,511.0,False,train,
d76de53761f2a06dddb5f1302f6b7899655f48d8,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   1.2%, 5.11m, 190C)_1.spc",spc,CO2,12000.0,190.0,511.0,False,val,
24a226a8e6890356bb6797591e8870fce7864163,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   1.6%, 5.11m, 190C).spc",spc,CO2,16000.0,190.0,511.0,False,test,
e8df633e758188aff1ed2a898436a29fc5c1dc17,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   1.6%, 5.11m, 190C)_1.spc",spc,CO2,16000.0,190.0,511.0,False,train,
eeb2d032aa194f935af5bc241dacd2e8dd9dfe07,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   2.0%, 5.11m, 190C).spc",spc,CO2,20000.0,190.0,511.0,False,train,
5c313f78eacf50505225fa214fa985c7bbf9d7a6,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   2.0%, 5.11m, 190C)_1.spc",spc,CO2,20000.0,190.0,511.0,False,train,
353c89a2f6d00e877777ad882fdcc129cc4dd00b,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   2.8%, 5.11M, 190C) BC.spc",spc,CO2,28000.0,190.0,511.0,False,train,
18354486d7ad8802606dcdd6233a05ead3c095a9,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   2.8%, 5.11m, 190C).spc",spc,CO2,28000.0,190.0,511.0,False,train,
26e43b81197ac9cac5b7cecc9e497cd0e2c8f967,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   2.8%, 5.11m, 190C)_1.spc",spc,CO2,28000.0,190.0,511.0,False,train,
12292ce72fa051767d12ec3e02feef42597b79be,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   4.6%, 5.11M, 190C) BC.spc",spc,CO2,46000.0,190.0,511.0,False,test,
b5ba3b3fe49f1fcc69780ef16e2b53906a68cf4b,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   4.6%, 5.11m, 190C).spc",spc,CO2,46000.0,190.0,511.0,False,train,
fbaf1fd91ba76d4b0b7a56ecb8599d0cbebd7e1c,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   4.6%, 5.11m, 190C)_1.spc",spc,CO2,46000.0,190.0,511.0,False,train,
7219c4f62265fef7be99a2ec3dcef19e1bb5188b,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   5.6%, 5.11M, 190C) BC.spc",spc,CO2,56000.0,190.0,511.0,False,train,
80e8344bcf1f17b88553365630eb14ea64866d34,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   5.6%, 5.11m, 190C).spc",spc,CO2,56000.0,190.0,511.0,False,test,
9fd4340ac43d962c351b147890cfccf7b2c6764c,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   5.6%, 5.11m, 190C)_1.spc",spc,CO2,56000.0,190.0,511.0,False,train,
31655c6f5afb64db1bd73694fec0360399d3133f,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   8.4%, 5.11M, 190C) BC.spc",spc,CO2,84000.0,190.0,511.0,False,train,
f6aabdc13f4bd9c91bfbd60f799d28e44bed178d,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   8.4%, 5.11m, 190C).spc",spc,CO2,84000.0,190.0,511.0,False,val,
77dffdada5a5b0bb7358cca127e8b3d43ced044a,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   8.4%, 5.11m, 190C)_1.spc",spc,CO2,84000.0,190.0,511.0,False,val,
14daf38730759b78c80acd4f6cfde12e35c23a6a,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   9.2%, 5.11M, 190C) BC.spc",spc,CO2,92000.0,190.0,511.0,False,val,
30f54ccc8a73344f9572f402452dd288c768faad,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   9.2%, 5.11m, 190C).spc",spc,CO2,92000.0,190.0,511.0,False,train,
ca7ee80b7e9ee95decefa4cf49b2e68578bc3ff0,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (   9.2%, 5.11m, 190C)_1.spc",spc,CO2,92000.0,190.0,511.0,False,test,
f4123d78141c30395cce7e9b10ba2fc2430ce52d,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (  11.1%, 5.11M, 190C) BC.spc",spc,CO2,111000.0,190.0,511.0,False,test,
c1d014ed251d69daa0352413161ccfc304c52853,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (  11.1%, 5.11m, 190C).spc",spc,CO2,111000.0,190.0,511.0,False,train,
3cbbbf534437f9dd7bf506d16ab681c3a8d25ea1,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (  11.1%, 5.11m, 190C)_1.spc",spc,CO2,111000.0,190.0,511.0,False,train,
87fd0e2beafd43775c7657723dacb23f10cbca75,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (  13.9%, 5.11M, 190C) BC.spc",spc,CO2,139000.0,190.0,511.0,False,train,
c5563d3d8ed4b03798b6af32f4f3df745642aa70,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (  13.9%, 5.11m, 190C).spc",spc,CO2,139000.0,190.0,511.0,False,train,
f792cbbb78e94bc0fbce7e77901e35d7a384ee36,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (  13.9%, 5.11m, 190C)_1.spc",spc,CO2,139000.0,190.0,511.0,False,train,
a07bdbbf608a6b0929d4fd9eb050a2c6d5c36941,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (  18.4%, 5.11M, 190C) BC.spc",spc,CO2,184000.0,190.0,511.0,False,train,
b0448d3612d610f523e53e61fade5badd4913ce2,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (  18.4%, 5.11m, 190C).spc",spc,CO2,184000.0,190.0,511.0,False,train,
4100007b9f734f44616ca892864c16300f2c867c,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/spc_files/CO2% (  18.4%, 5.11m, 190C)_1.spc",spc,CO2,184000.0,190.0,511.0,False,train,
