sample_id,source_path,species,split,issue
b77658c4ab6b91ddf1a310f32d8335dec0917052,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/CO2% (   0.4%, 5.11m, 190C).lab",CO2,val,requires_export
94adb0e36f649be3d9932a1381b01f3a29b20921,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/CO2% (   0.8%, 5.11m, 190C).lab",CO2,train,requires_export
f6c44e4c8c3f762fbf1f69a703d1eaecda002c03,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/CO2% (   1.2%, 5.11m, 190C).lab",CO2,train,requires_export
9c015d8ac0e78ce723bceab2c4d16bd4d08f3130,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/CO2% (   1.6%, 5.11m, 190C).lab",CO2,test,requires_export
4ffaafdf75111d2d675ba04eda2d3b926599c3c7,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/CO2% (   2.0%, 5.11m, 190C).lab",CO2,train,requires_export
2e72c289d5a174f9dfea93527c4d642f4d653a74,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/CO2% (   2.8%, 5.11M, 190C) BC.LAB",CO2,train,requires_export
68421dbce3a7dada133edfe8b806a16112c76d11,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/CO2% (   4.6%, 5.11M, 190C) BC.LAB",CO2,train,requires_export
2c765080bf4ae03e1938751e7c78b6a9c167edae,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/CO2% (   5.6%, 5.11M, 190C) BC.LAB",CO2,train,requires_export
6200321ac0c5e9a9045fc3cfef593945ac26b05e,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/CO2% (   8.4%, 5.11M, 190C) BC.LAB",CO2,train,requires_export
b2c0797d6ceeb9dc2693bd3b2d27ed91151907ea,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/CO2% (   9.2%, 5.11M, 190C) BC.LAB",CO2,test,requires_export
fb10ab64b5ed7ca9e2a2d7a78ff21542f091d8bd,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/CO2% (  11.1%, 5.11M, 190C) BC.LAB",CO2,train,requires_export
b93f5cf4db8d5c5022ed8f560eef8a1eec1def1f,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/CO2% (  13.9%, 5.11M, 190C) BC.LAB",CO2,train,requires_export
fdfc57c9a0f2a2d4e62a5f956d13927be774561c,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/CO2% (  18.4%, 5.11M, 190C) BC.LAB",CO2,train,requires_export
6978243bfe28dbd5aece889d45390b3e52f9b2f9,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/CO2% (  23.0%, 5.11M, 190C) BC.LAB",CO2,train,requires_export
288258876179e2a23cccc7e13b2a285deff618ec,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/Orig/CO2% (   2.8%, 5.11m, 190C).lab",CO2,train,requires_export
2da979757e246bd24ea8be920608895411387973,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/Orig/CO2% (   4.6%, 5.11m, 190C).lab",CO2,train,requires_export
5afe5f2b259a2ed7a72b53562bf380732e701823,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/Orig/CO2% (   5.6%, 5.11m, 190C).lab",CO2,train,requires_export
ebfb0199a769869c8f2bbf43f3999203af1dee14,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/Orig/CO2% (   8.4%, 5.11m, 190C).lab",CO2,val,requires_export
c7317028247a001fb7ebacd220e0fb5784dc035e,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/Orig/CO2% (   9.2%, 5.11m, 190C).lab",CO2,val,requires_export
d0d6b19859862669fb483faabb68fd79391c6695,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/Orig/CO2% (  11.1%, 5.11m, 190C).lab",CO2,train,requires_export
a7944ff7e400429a8392b28770253e53f2b72f64,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/Orig/CO2% (  13.9%, 5.11m, 190C).lab",CO2,train,requires_export
13bab4f5136616af8bbc8705a6d2e400cdd2d3ee,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/Orig/CO2% (  18.4%, 5.11m, 190C).lab",CO2,test,requires_export
76a5271e3ab5414e11c9d1598b58ee70589c8499,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Carbon Dioxide [CO2]  [124-38-9]/CO2% 191c Spectra/Orig/CO2% (  23.0%, 5.11m, 190C).lab",CO2,train,requires_export
736f7c177fe11e1852ff74cbe8471fd0779f7794,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Diesel/Diesel 191C Spectra/Diesel (  29.0ppm, 5.11m, 191C).lab",Diesel,train,requires_export
a635fb0899f0c92bba8ec51556a329934fc23fc8,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Diesel/Diesel 191C Spectra/Diesel ( 140.0ppm, 5.11m, 191C).lab",Diesel,val,requires_export
e89b5cde78e3b3831eb5961b0323633fea778867,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Diesel/Diesel 191C Spectra/Diesel ( 208.0ppm, 5.11m, 191C).lab",Diesel,train,requires_export
beb786baa4d41858d75ed27b6ff86f4c14879ec3,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Diesel/Diesel 191C Spectra/Diesel ( 212.0ppm, 5.11m, 191C).lab",Diesel,test,requires_export
fb667aa4941ac4b39d54ab7c2c9138ec158ee626,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Diesel/Diesel 191C Spectra/Diesel ( 270.0ppm, 5.11m, 191C).lab",Diesel,train,requires_export
56f80845f95a915a22c326c971b8919f6ce2f3da,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Diesel/Diesel 191C Spectra/Diesel ( 424.0ppm, 5.11m, 191C).lab",Diesel,train,requires_export
af2702684522d93e5fb2235ed2a8aef924a2c9a5,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Diesel/Diesel 191C Spectra/Diesel ( 477.0ppm, 5.11m, 191C).lab",Diesel,train,requires_export
da2b8f0ae957790e7f4433dcff9f4a9e79ec7004,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Diesel/Diesel 191C Spectra/Diesel ( 655.0ppm, 5.11m, 191C).lab",Diesel,train,requires_export
e5d5633e887eef9a442f16cfbb016a1240cd6f49,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Diesel/Diesel 191C Spectra/Diesel ( 683.0ppm, 5.11m, 191C).lab",Diesel,val,requires_export
644e13638a2365c806a969c79e4f7d03bfe727e3,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Diesel/Diesel 191C Spectra/Diesel (1313.0ppm, 5.11m, 191C).lab",Diesel,train,requires_export
5a4f6511ac8962f2ec05342714097ef2660c2555,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Diesel/Diesel 191C Spectra/Diesel (2650.0ppm, 5.11m, 191C).lab",Diesel,test,requires_export
528439bd4ac56915523173f3c3ceb828f5e44f18,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Diesel/Diesel 191C Spectra/Diesel (4500.0ppm, 5.11m, 191C).lab",Diesel,train,requires_export
6f83ab923b53ddf31bbb2bec2468b52178374b04,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Water [H2O] [7732-18-5]/H2O% (40) 191C Spectra/H2O high (26% adj, 5.11m, 191C).lab",H2O,train,requires_export
9eb232da8b3d8706c3a6924afa84afd0c0aa1562,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Water [H2O] [7732-18-5]/H2O% (40) 191C Spectra/H2O high (29.5% adj, 5.11m, 191C).lab",H2O,train,requires_export
4238232ea90adba604ba9c269c9ddf1438c3457a,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Water [H2O] [7732-18-5]/H2O% (40) 191C Spectra/H2O high (33.5% adj, 5.11m, 191C).lab",H2O,val,requires_export
45d92b49637820691753842e14c2e34c874ffb1c,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Water [H2O] [7732-18-5]/H2O% (40) 191C Spectra/H2O high (38% adj, 5.11m, 191C).lab",H2O,train,requires_export
dd8e2a7dd32cd9a01e5fee6d85d3db5bcdb7a3a1,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Water [H2O] [7732-18-5]/H2O% (40) 191C Spectra/Water (11.87%, 5.11m, 191C).lab",H2O,train,requires_export
4538e7e11a231a30d6282c7aa637e9445145b756,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Water [H2O] [7732-18-5]/H2O% (40) 191C Spectra/Water (14.99%, 5.11m, 191C).lab",H2O,test,requires_export
0d2ec729b44be0270836d179bb053888864ffa3a,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Water [H2O] [7732-18-5]/H2O% (40) 191C Spectra/Water (17.87%, 5.11m, 191C).lab",H2O,train,requires_export
d2d20bd716dc255ded16fac3c21a87b69bf01f27,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Water [H2O] [7732-18-5]/H2O% (40) 191C Spectra/Water (2.03%, 5.11m, 191c).lab",H2O,train,requires_export
c07948b6ab5cdba4331803a91e6dbd4512e880cf,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Water [H2O] [7732-18-5]/H2O% (40) 191C Spectra/Water (20.57%, 5.11m, 191C).lab",H2O,train,requires_export
e241a3ae3df985c81b7f70c44c60fb547871fbdd,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Water [H2O] [7732-18-5]/H2O% (40) 191C Spectra/Water (3.98%, 5.11m, 191C).lab",H2O,train,requires_export
eb105e080525ba12d03c1d1c71c137fb9303aaeb,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Water [H2O] [7732-18-5]/H2O% (40) 191C Spectra/Water (6.76%, 5.11m, 191C).lab",H2O,val,requires_export
0ab037189159cf2f752da0e472c4433116fbcd30,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Water [H2O] [7732-18-5]/H2O% (40) 191C Spectra/Water (9.39%, 5.11m, 191C).lab",H2O,test,requires_export
1a464b82c0a9a8cdd9939b4bf2dee68ebecd6a2a,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Sulfuric Acid [H2SO4] [7664-93-9]/Sulfuric Acid 150C Spectra/H2SO4 (~55.3 ppm, 5.60 m, 150C).lab",H2SO4,staging,requires_export
d1ebd46693fe2ae8e20dda1e2b5029122893a187,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Hydrogen Cyanide [HCN]  [74-90-8]/HCN 191c [R3] Spectra/HCN (  29.76ppm, 5.11m, 191C) bc.lab",HCN,val,requires_export
ae87e936246533a395fb5710ffbcc0cc7cc3155d,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Hydrogen Cyanide [HCN]  [74-90-8]/HCN 191c [R3] Spectra/HCN (  39.68ppm, 5.11m, 191C) bc.lab",HCN,train,requires_export
05471b432cd89c1b45a4b5642caaa1dcff9e19b3,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Hydrogen Cyanide [HCN]  [74-90-8]/HCN 191c [R3] Spectra/HCN (  49.60ppm, 5.11m, 191C) bc.lab",HCN,test,requires_export
4893baaca2c0e86b071ef8c6026db758c4cc1f61,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Hydrogen Cyanide [HCN]  [74-90-8]/HCN 191c [R3] Spectra/HCN (  59.52ppm, 5.11m, 191C) bc.lab",HCN,val,requires_export
b9507a62b5382085001194666ea9f35068c2e377,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Hydrogen Cyanide [HCN]  [74-90-8]/HCN 191c [R3] Spectra/HCN (  69.44ppm, 5.11m, 191C) bc.lab",HCN,train,requires_export
8953d40b9faea16fa334b8f36369f7c8e925a43d,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Hydrogen Cyanide [HCN]  [74-90-8]/HCN 191c [R3] Spectra/HCN (  79.36ppm, 5.11m, 191C) bc.lab",HCN,train,requires_export
d807cef8250ee18e245ae46135c316b7e81f9f27,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Hydrogen Cyanide [HCN]  [74-90-8]/HCN 191c [R3] Spectra/HCN (  89.28ppm, 5.11m, 191C) bc.lab",HCN,train,requires_export
c9a9e503a4c1ce812c7880b4ea8e7cfd78944a4d,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Hydrogen Cyanide [HCN]  [74-90-8]/HCN 191c [R3] Spectra/HCN (  99.20ppm, 5.11m, 191C) bc.lab",HCN,train,requires_export
b8b142328e10108bb22a0ddf043c3a970e88875a,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Hydrogen Cyanide [HCN]  [74-90-8]/HCN 191c [R3] Spectra/HCN (12.1ppm, 0.95 atm, 5.11m, 191C).lab",HCN,train,requires_export
358f647607326b99ca4f2991f94b6f61c9aef275,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Hydrogen Cyanide [HCN]  [74-90-8]/HCN 191c [R3] Spectra/HCN (16.0ppm, 0.95 atm, 5.11m, 191C).lab",HCN,train,requires_export
0a26dafca840ae5af4b92dfecb9fe392c06634da,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Hydrogen Cyanide [HCN]  [74-90-8]/HCN 191c [R3] Spectra/HCN (20.0ppm, 0.95 atm, 5.11m, 191C).lab",HCN,train,requires_export
509e61985d731a6dc6160f2f87f48ca782119eea,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Isocyanic Acid [HNCO] [75-13-8]/Isocyanic acid 191C Spectra/HNCO (134ppm, 5.11m, 190C).LAB",HNCO,train,requires_export
9712f9b10558f5374b38aae0ce9481dba3b7f40f,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Isocyanic Acid [HNCO] [75-13-8]/Isocyanic acid 191C Spectra/HNCO (14.2ppm, 5.11m, 190C).lab",HNCO,val,requires_export
43e44939ae0f77a6d84150eb4560229a13482a09,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Isocyanic Acid [HNCO] [75-13-8]/Isocyanic acid 191C Spectra/HNCO (199ppm, 5.11m, 190C).lab",HNCO,train,requires_export
b11c715d837ea10d77c481b02e36fc9864e0ca34,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Isocyanic Acid [HNCO] [75-13-8]/Isocyanic acid 191C Spectra/HNCO (235ppm, 5.11m, 190C).lab",HNCO,train,requires_export
51fc19d9beebbb4a6735a307a77e4d4d3831f1a8,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Isocyanic Acid [HNCO] [75-13-8]/Isocyanic acid 191C Spectra/HNCO (24.6ppm, 5.11m, 190C).LAB",HNCO,test,requires_export
5927082e504e7e850882632d5fde96189ff90391,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Isocyanic Acid [HNCO] [75-13-8]/Isocyanic acid 191C Spectra/HNCO (277ppm, 5.11m, 190C).LAB",HNCO,train,requires_export
a754d11943b9db82e8b9ee1755cdc95d1fb961b1,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Isocyanic Acid [HNCO] [75-13-8]/Isocyanic acid 191C Spectra/HNCO (346ppm, 5.11m, 190C).lab",HNCO,train,requires_export
30442ee67a4982d6ae7d5ddf7b4a41c72b129d25,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Isocyanic Acid [HNCO] [75-13-8]/Isocyanic acid 191C Spectra/HNCO (394ppm, 5.11m, 190C).LAB",HNCO,train,requires_export
0b79dd521e41204cb318bff0a728bc8c396adeb4,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Isocyanic Acid [HNCO] [75-13-8]/Isocyanic acid 191C Spectra/HNCO (52ppm, 5.11m, 190C).LAB",HNCO,val,requires_export
faa0d63d1fc41e8eb76f0fc8d70ce76d7c3a8700,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Isocyanic Acid [HNCO] [75-13-8]/Isocyanic acid 191C Spectra/HNCO (66.9ppm, 5.11ppm, 190C).lab",HNCO,train,requires_export
93aff8c5dbb6600665fd0383c2493ada2ed1fe79,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Isocyanic Acid [HNCO] [75-13-8]/Isocyanic acid 191C Spectra/HNCO (68.8ppm, 5.11ppm, 190C).lab",HNCO,train,requires_export
d9fb61769877bb1cb87325b39f06b2908b1e5e62,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Isocyanic Acid [HNCO] [75-13-8]/Isocyanic acid 191C Spectra/HNCO (78ppm, 5.11m, 190C).lab",HNCO,test,requires_export
f74cf92cbdd1b4227c4770f60886d720fa2734c5,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Isocyanic Acid [HNCO] [75-13-8]/Isocyanic acid 191C Spectra/Urea (~89 ppm corr, 5.11m, 191C).lab",HNCO,train,requires_export
7f820826fca64cd33d8217d0896b43da6ded60ca,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitric Acid [HNO3] [7697-37-2]/HNO3 191C spectra/HNO3 (~~700 ppm, 5.11m, 191C).LAB",HNO3,staging,requires_export
522632467be095e12de6dac3bf6591f594fed60b,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/N2O (300) and (1040) 191C Spectra/N2O C (103p8 ppm, 5.11m, 191C) bc.lab",N2O,test,requires_export
29c4bd74fac6794034559e14a0c1cd80f0bbffb8,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/N2O (300) and (1040) 191C Spectra/N2O C (1040 ppm, 5.11m, 191C) bc.lab",N2O,train,requires_export
5c6c28e353de997bd1cc6c2d33ef0fba1eee4ec7,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/N2O (300) and (1040) 191C Spectra/N2O C (207p8 ppm, 5.11m, 191C) bc.lab",N2O,test,requires_export
4c99e8716444d676c24397980c9522e1ac72bee3,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/N2O (300) and (1040) 191C Spectra/N2O C (310 ppm, 5.11m, 191C) bc.lab",N2O,train,requires_export
654f67fe17e04505f141da777f449e67a74f69c2,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/N2O (300) and (1040) 191C Spectra/N2O C (39p7 ppm, 5.11m, 191C)) bc.lab",N2O,train,requires_export
31f67d55fe9f42e108fdf3c4e1d43e40a45d3b3d,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/N2O (300) and (1040) 191C Spectra/N2O C (417p6 ppm, 5.11m, 191C) bc.lab",N2O,train,requires_export
a6ab3e41c1b87ac43987d4e184de80e21366aae2,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/N2O (300) and (1040) 191C Spectra/N2O C (522 ppm, 5.11m, 191C) bc.lab",N2O,train,requires_export
a42d8a379913c6ee3a1ad170b3612e78f8b85bc3,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/N2O (300) and (1040) 191C Spectra/N2O C (622.3 ppm, 5.11m, 191C) bc.lab",N2O,train,requires_export
10743be16dc7cc397eddffe5b96f3f28c776fa0b,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/N2O (300) and (1040) 191C Spectra/N2O C (64.1 ppm, 5.11m, 191C) bc.lab",N2O,train,requires_export
69b6d7f21f3f1177bb2bb33ea3f9f717bb5f5b54,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/N2O (300) and (1040) 191C Spectra/N2O C (725p6 ppm, 5.11m, 191C) bc.lab",N2O,test,requires_export
09beed849f9976f5fafbde357ba58fddc4f6de9e,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/N2O (300) and (1040) 191C Spectra/N2O C (832p1 ppm, 5.11m, 191C) bc.lab",N2O,train,requires_export
7eeff76aed70d8760c3716f34413dd532b72635e,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/N2O (300) and (1040) 191C Spectra/N2O C (939p7 ppm, 5.11m, 191C) bc.lab",N2O,test,requires_export
d2ef7e1d7135540f1cadd81f41f830119213a2bc,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/Nitrous Oxide (100,200,300) 191C Spectra/N2O (10.815 ppm corr, 191C, 0.5cm-1, MNB) 0.25mm bc -ice.lab",N2O,train,requires_export
2a353ff56775444ef2a8fc324f01939f8336d470,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/Nitrous Oxide (100,200,300) 191C Spectra/N2O (103.515 ppm corr, 191C, 0.5cm-1, MNB) 0.25mm bc -ice.lab",N2O,test,requires_export
6bea716f731a8bf1f07dad30836725f6146cad03,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/Nitrous Oxide (100,200,300) 191C Spectra/N2O (113.558 ppm corr, 191C, 0.5cm-1, MNB) 0.25mm bc -ice.lab",N2O,val,requires_export
a0052f0e3288e2d17a69c3f233c89e9f75fe117a,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/Nitrous Oxide (100,200,300) 191C Spectra/N2O (123.600 ppm corr, 191C, 0.5cm-1, MNB) 0.25mm bc -ice.lab",N2O,train,requires_export
1ecac39a234b900392accdcdbbcef1d26e1a6f03,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/Nitrous Oxide (100,200,300) 191C Spectra/N2O (133.643 ppm corr, 191C, 0.5cm-1, MNB) 0.25mm bc -ice.lab",N2O,train,requires_export
3415b487c5ab107b20d80ae9faf8670121cf270c,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/Nitrous Oxide (100,200,300) 191C Spectra/N2O (144.458 ppm corr, 191C, 0.5cm-1, MNB) 0.25mm bc -ice.lab",N2O,train,requires_export
05c2dabec188c563e9a6c597b901bfed3c141b4f,"/Users/timkayser/Documents/ProgrammSupport/PyCharm/FTIR_ML_fitting/reference_spectra/Nitrous Oxide [N2O]  [10024-97-2]/Nitrous Oxide (100,200,300) 191C Spectra/N2O (154.500 ppm corr, 191C, 0.5cm-1, MNB) 0.25mm bc -ice.lab",N2O,val,requires_export
